year,order,name,conditions,surface,fin_commit,winner,winner_slug,currency,amount
1991,0,Adelaide,Outdoor,Hard,"$175,000",Nicklas Kulti,nicklas-kulti,$,175000.0
1991,1,Wellington,Outdoor,Hard,"$175,000",Richard Fromberg,richard-fromberg,$,175000.0
1991,2,Auckland,Outdoor,Hard,"$175,000",Karel Novacek,karel-novacek,$,175000.0
1991,3,Sydney Outdoor,Outdoor,Hard,"$250,000",Guy Forget,guy-forget,$,250000.0
1991,5,Guaruja,Outdoor,Hard,"$150,000",Patrick Baur,patrick-baur,$,150000.0
1991,6,Milan,Indoor,Carpet,"$600,000",Alexander Volkov,alexander-volkov,$,600000.0
1991,7,San Francisco,Indoor,Carpet,"$250,000",Darren Cahill,darren-cahill,$,250000.0
1991,8,Brussels,Indoor,Carpet,"$600,000",Guy Forget,guy-forget,$,600000.0
1991,9,Philadelphia,Indoor,Carpet,"$1,000,000",Ivan Lendl,ivan-lendl,$,1000000.0
1991,10,Memphis,Indoor,Hard,"$750,000",Ivan Lendl,ivan-lendl,$,750000.0
1991,11,Stuttgart Indoor,Indoor,Carpet,"$1,000,000",Stefan Edberg,stefan-edberg,$,1000000.0
1991,12,Chicago,Indoor,Carpet,"$250,000",John McEnroe,john-mcenroe,$,250000.0
1991,13,Rotterdam,Indoor,Carpet,"$500,000",Omar Camporese,omar-camporese,$,500000.0
1991,14,Copenhagen,Indoor,Carpet,"$150,000",Jonas Svensson,jonas-svensson,$,150000.0
1991,15,ATP Masters Series Indian Wells,Outdoor,Hard,"$1,000,000",Jim Courier,jim-courier,$,1000000.0
1991,16,ATP Masters Series Miami,Outdoor,Hard,"$1,500,000",Jim Courier,jim-courier,$,1500000.0
1991,17,Estoril,Outdoor,Clay,"$375,000",Sergi Bruguera,sergi-bruguera,$,375000.0
1991,18,Hong Kong,Outdoor,Hard,"$260,000",Richard Krajicek,richard-krajicek,$,260000.0
1991,19,Orlando,Outdoor,Hard,"$250,000",Andre Agassi,andre-agassi,$,250000.0
1991,20,Barcelona,Outdoor,Clay,"$650,000",Emilio Sanchez,emilio-sanchez,$,650000.0
1991,21,Tokyo Outdoor,Outdoor,Hard,"$1,000,000",Stefan Edberg,stefan-edberg,$,1000000.0
1991,22,Nice,Outdoor,Clay,"$250,000",Martin Jaite,martin-jaite,$,250000.0
1991,23,Seoul,Outdoor,Hard,"$165,000",Patrick Baur,patrick-baur,$,165000.0
1991,24,ATP Masters Series Monte Carlo,Outdoor,Clay,"$1,000,000",Sergi Bruguera,sergi-bruguera,$,1000000.0
1991,25,Singapore,Outdoor,Hard,"$250,000",Jan Siemerink,jan-siemerink,$,250000.0
1991,26,Madrid,Outdoor,Clay,"$500,000",Jordi Arrese,jordi-arrese,$,500000.0
1991,27,Munich,Outdoor,Clay,"$250,000",Magnus Gustafsson,magnus-gustafsson,$,250000.0
1991,28,Tampa,Outdoor,Clay,"$250,000",Richey Reneberg,richey-reneberg,$,250000.0
1991,29,Charlotte,Outdoor,Clay,"$250,000",Jaime Yzaga,jaime-yzaga,$,250000.0
1991,30,ATP Masters Series Hamburg,Outdoor,Clay,"$1,000,000",Karel Novacek,karel-novacek,$,1000000.0
1991,31,ATP Masters Series Rome,Outdoor,Clay,"$1,280,000",Emilio Sanchez,emilio-sanchez,$,1280000.0
1991,32,Umag,Outdoor,Clay,"$250,000",Dimitri Poliakov,dimitri-poliakov,$,250000.0
1991,33,Bologna,Outdoor,Clay,"$250,000",Paolo Cane,paolo-cane,$,250000.0
1991,34,World Team Cup,Outdoor,Clay,"$1,277,500",Stefan Edberg,stefan-edberg,$,1277500.0
1991,36,Florence,Outdoor,Clay,"$250,000",Thomas Muster,thomas-muster,$,250000.0
1991,37,London / Queen's Club,Outdoor,Grass,"$500,000",Stefan Edberg,stefan-edberg,$,500000.0
1991,38,Rosmalen,Outdoor,Grass,"$250,000",Christian Saceanu,christian-saceanu,$,250000.0
1991,39,Genova,Outdoor,Clay,"$250,000",Carl-Uwe Steeb,carl-uwe-steeb,$,250000.0
1991,40,Manchester,Outdoor,Grass,"$250,000",Goran Ivanisevic,goran-ivanisevic,$,250000.0
1991,42,Bastad,Outdoor,Clay,"$250,000",Magnus Gustafsson,magnus-gustafsson,$,250000.0
1991,43,Gstaad,Outdoor,Clay,"$305,000",Emilio Sanchez,emilio-sanchez,$,305000.0
1991,44,Newport,Outdoor,Grass,"$175,000",Bryan Shelton,bryan-shelton,$,175000.0
1991,45,Stuttgart Outdoor,Outdoor,Clay,"$1,000,000",Michael Stich,michael-stich,$,1000000.0
1991,46,Washington,Outdoor,Hard,"$550,000",Andre Agassi,andre-agassi,$,550000.0
1991,47,Hilversum,Outdoor,Clay,"$250,000",Magnus Gustafsson,magnus-gustafsson,$,250000.0
1991,48,ATP Masters Series Canada,Outdoor,Hard,"$1,200,000",Andrei Chesnokov,andrei-chesnokov,$,1200000.0
1991,49,Kitzbuhel,Outdoor,Clay,"$375,000",Karel Novacek,karel-novacek,$,375000.0
1991,50,Los Angeles,Outdoor,Hard,"$250,000",Pete Sampras,pete-sampras,$,250000.0
1991,51,San Marino,Outdoor,Clay,"$150,000",Guillermo Perez-Roldan,guillermo-perez-roldan,$,150000.0
1991,52,ATP Masters Series Cincinnati,Outdoor,Hard,"$1,300,000",Guy Forget,guy-forget,$,1300000.0
1991,53,Prague,Outdoor,Clay,"$350,000",Karel Novacek,karel-novacek,$,350000.0
1991,54,Indianapolis,Outdoor,Hard,"$1,000,000",Pete Sampras,pete-sampras,$,1000000.0
1991,55,New Haven,Outdoor,Hard,"$1,000,000",Petr Korda,petr-korda,$,1000000.0
1991,56,Long Island,Outdoor,Hard,"$250,000",Ivan Lendl,ivan-lendl,$,250000.0
1991,57,Schenectady,Outdoor,Hard,"$150,000",Michael Stich,michael-stich,$,150000.0
1991,59,Bordeaux,Outdoor,Hard,"$300,000",Guy Forget,guy-forget,$,300000.0
1991,60,Brasilia,Outdoor,Carpet,"$250,000",Andres Gomez,andres-gomez,$,250000.0
1991,61,Geneva,Outdoor,Clay,"$250,000",Thomas Muster,thomas-muster,$,250000.0
1991,62,Basel,Indoor,Hard,"$750,000",Jakob Hlasek,jakob-hlasek,$,750000.0
1991,63,Brisbane,Outdoor,Hard,"$250,000",Gianluca Pozzi,gianluca-pozzi,$,250000.0
1991,64,Palermo,Outdoor,Clay,"$300,000",Frederic Fontang,frederic-fontang,$,300000.0
1991,65,Athens,Outdoor,Clay,"$150,000",Sergi Bruguera,sergi-bruguera,$,150000.0
1991,66,Sydney Indoor,Indoor,Hard,"$1,000,000",Stefan Edberg,stefan-edberg,$,1000000.0
1991,67,Toulouse,Indoor,Hard,"$300,000",Guy Forget,guy-forget,$,300000.0
1991,68,Berlin,Indoor,Carpet,"$300,000",Petr Korda,petr-korda,$,300000.0
1991,69,Tel Aviv,Outdoor,Hard,"$150,000",Leonardo Lavalle,leonardo-lavalle,$,150000.0
1991,70,Tokyo Indoor,Indoor,Carpet,"$1,000,000",Stefan Edberg,stefan-edberg,$,1000000.0
1991,71,Lyon,Indoor,Carpet,"$500,000",Pete Sampras,pete-sampras,$,500000.0
1991,72,Vienna,Indoor,Carpet,"$250,000",Michael Stich,michael-stich,$,250000.0
1991,74,ATP Masters Series Stockholm,Indoor,Carpet,"$1,100,000",Boris Becker,boris-becker,$,1100000.0
1991,76,ATP World Tour Masters 1000 Paris,Indoor,Hard,"$2,000,000",Guy Forget,guy-forget,$,2000000.0
1991,78,Moscow,Indoor,Carpet,"$330,000",Andrei Cherkasov,andrei-cherkasov,$,330000.0
1991,79,Sao Paulo,Outdoor,Hard,"$150,000",Christian Miniussi,christian-miniussi,$,150000.0
1991,80,ATP Tour World Championship,Indoor,Carpet,"$2,250,000",Pete Sampras,pete-sampras,$,2250000.0
1991,81,ATP Tour World Doubles Championship,Indoor,Hard,"$1,000,000",,,$,1000000.0
1992,0,Adelaide,Outdoor,Hard,"$182,500",Goran Ivanisevic,goran-ivanisevic,$,182500.0
1992,1,Wellington,Outdoor,Hard,"$182,500",Jeff Tarango,jeff-tarango,$,182500.0
1992,2,Auckland,Outdoor,Hard,"$182,500",Jaime Yzaga,jaime-yzaga,$,182500.0
1992,3,Sydney Outdoor,Outdoor,Hard,"$260,000",Emilio Sanchez,emilio-sanchez,$,260000.0
1992,5,Maceio,Outdoor,Clay,"$155,000",Tomas Carbonell,tomas-carbonell,$,155000.0
1992,6,Milan,Indoor,Carpet,"$625,000",Omar Camporese,omar-camporese,$,625000.0
1992,7,San Francisco,Indoor,Hard,"$260,000",Michael Chang,michael-chang,$,260000.0
1992,8,Brussels,Indoor,Carpet,"$800,000",Boris Becker,boris-becker,$,800000.0
1992,9,Memphis,Indoor,Hard,"$780,000",MaliVai Washington,malivai-washington,$,780000.0
1992,10,Philadelphia,Indoor,Carpet,"$1,040,000",Pete Sampras,pete-sampras,$,1040000.0
1992,11,Stuttgart Indoor,Indoor,Carpet,"$1,040,000",Goran Ivanisevic,goran-ivanisevic,$,1040000.0
1992,12,Rotterdam,Indoor,Carpet,"$525,000",Boris Becker,boris-becker,$,525000.0
1992,13,Scottsdale,Outdoor,Hard,"$260,000",Stefano Pescosolido,stefano-pescosolido,$,260000.0
1992,14,Copenhagen,Indoor,Carpet,"$155,000",Magnus Larsson,magnus-larsson,$,155000.0
1992,15,ATP Masters Series Indian Wells,Outdoor,Hard,"$1,075,000",Michael Chang,michael-chang,$,1075000.0
1992,16,ATP Masters Series Miami,Outdoor,Hard,"$1,625,000",Michael Chang,michael-chang,$,1625000.0
1992,17,Casablanca,Outdoor,Clay,"$155,000",Guillermo Perez-Roldan,guillermo-perez-roldan,$,155000.0
1992,18,Estoril,Outdoor,Clay,"$502,500",Carlos Costa,carlos-costa,$,502500.0
1992,19,Johannesburg,Outdoor,Hard,"$300,000",Aaron Krickstein,aaron-krickstein,$,300000.0
1992,20,Singapore,Outdoor,Hard,"$265,000",Simon Youl,simon-youl,$,265000.0
1992,21,Barcelona,Outdoor,Clay,"$800,000",Carlos Costa,carlos-costa,$,800000.0
1992,22,Tokyo Outdoor,Outdoor,Hard,"$1,040,000",Jim Courier,jim-courier,$,1040000.0
1992,23,Hong Kong,Outdoor,Hard,"$300,000",Jim Courier,jim-courier,$,300000.0
1992,24,Nice,Outdoor,Clay,"$260,000",Gabriel Markus,gabriel-markus,$,260000.0
1992,25,Tampa,Outdoor,Clay,"$260,000",Jaime Yzaga,jaime-yzaga,$,260000.0
1992,26,ATP Masters Series Monte Carlo,Outdoor,Clay,"$1,270,000",Thomas Muster,thomas-muster,$,1270000.0
1992,27,Seoul,Outdoor,Hard,"$171,500",Shuzo Matsuoka,shuzo-matsuoka,$,171500.0
1992,28,Atlanta,Outdoor,Clay,"$260,000",Andre Agassi,andre-agassi,$,260000.0
1992,29,Madrid,Outdoor,Clay,"$750,000",Sergi Bruguera,sergi-bruguera,$,750000.0
1992,30,Munich,Outdoor,Clay,"$300,000",Magnus Larsson,magnus-larsson,$,300000.0
1992,31,Charlotte,Outdoor,Clay,"$260,000",MaliVai Washington,malivai-washington,$,260000.0
1992,32,ATP Masters Series Hamburg,Outdoor,Clay,"$1,250,000",Stefan Edberg,stefan-edberg,$,1250000.0
1992,33,ATP Masters Series Rome,Outdoor,Clay,"$1,403,000",Jim Courier,jim-courier,$,1403000.0
1992,34,Bologna,Outdoor,Clay,"$265,000",Jaime Oncins,jaime-oncins,$,265000.0
1992,35,World Team Cup,Outdoor,Clay,"$1,377,500",Sergi Bruguera,sergi-bruguera,$,1377500.0
1992,37,Florence,Outdoor,Clay,"$260,000",Thomas Muster,thomas-muster,$,260000.0
1992,38,London / Queen's Club,Outdoor,Grass,"$525,000",Wayne Ferreira,wayne-ferreira,$,525000.0
1992,39,Rosmalen,Outdoor,Grass,"$260,000",Michael Stich,michael-stich,$,260000.0
1992,40,Genova,Outdoor,Clay,"$260,000",Andrei Medvedev,andrei-medvedev,$,260000.0
1992,41,Manchester,Outdoor,Grass,"$260,000",Jacco Eltingh,jacco-eltingh,$,260000.0
1992,43,Bastad,Outdoor,Clay,"$260,000",Magnus Gustafsson,magnus-gustafsson,$,260000.0
1992,44,Gstaad,Outdoor,Clay,"$330,500",Sergi Bruguera,sergi-bruguera,$,330500.0
1992,45,Newport,Outdoor,Grass,"$200,000",Bryan Shelton,bryan-shelton,$,200000.0
1992,46,Stuttgart Outdoor,Outdoor,Clay,"$1,040,000",Andrei Medvedev,andrei-medvedev,$,1040000.0
1992,47,Washington,Outdoor,Hard,"$625,000",Petr Korda,petr-korda,$,625000.0
1992,48,Hilversum,Outdoor,Clay,"$260,000",Karel Novacek,karel-novacek,$,260000.0
1992,49,Kitzbuhel,Outdoor,Clay,"$392,500",Pete Sampras,pete-sampras,$,392500.0
1992,50,ATP Masters Series Canada,Outdoor,Hard,"$1,295,000",Andre Agassi,andre-agassi,$,1295000.0
1992,52,San Marino,Outdoor,Clay,"$260,000",Karel Novacek,karel-novacek,$,260000.0
1992,53,Los Angeles,Outdoor,Hard,"$260,000",Richard Krajicek,richard-krajicek,$,260000.0
1992,54,ATP Masters Series Cincinnati,Outdoor,Hard,"$1,405,000",Pete Sampras,pete-sampras,$,1405000.0
1992,55,Prague,Outdoor,Clay,"$365,000",Karel Novacek,karel-novacek,$,365000.0
1992,56,Indianapolis,Outdoor,Hard,"$1,040,000",Pete Sampras,pete-sampras,$,1040000.0
1992,57,New Haven,Outdoor,Hard,"$1,040,000",Stefan Edberg,stefan-edberg,$,1040000.0
1992,58,Long Island,Outdoor,Hard,"$260,000",Petr Korda,petr-korda,$,260000.0
1992,59,Schenectady,Outdoor,Hard,"$155,000",Wayne Ferreira,wayne-ferreira,$,155000.0
1992,60,Umag,Outdoor,Clay,"$260,000",Thomas Muster,thomas-muster,$,260000.0
1992,62,Bordeaux,Outdoor,Clay,"$330,000",Andrei Medvedev,andrei-medvedev,$,330000.0
1992,64,Basel,Indoor,Hard,"$775,000",Boris Becker,boris-becker,$,775000.0
1992,65,Brisbane,Indoor,Hard,"$260,000",Guillaume Raoux,guillaume-raoux,$,260000.0
1992,66,Palermo,Outdoor,Clay,"$315,000",Sergi Bruguera,sergi-bruguera,$,315000.0
1992,67,Athens,Outdoor,Clay,"$155,000",Jordi Arrese,jordi-arrese,$,155000.0
1992,68,Sydney Indoor,Indoor,Hard,"$1,075,000",Goran Ivanisevic,goran-ivanisevic,$,1075000.0
1992,69,Toulouse,Indoor,Hard,"$315,000",Guy Forget,guy-forget,$,315000.0
1992,71,Tel Aviv,Outdoor,Hard,"$155,000",Jeff Tarango,jeff-tarango,$,155000.0
1992,72,Tokyo Indoor,Indoor,Carpet,"$1,075,000",Ivan Lendl,ivan-lendl,$,1075000.0
1992,73,Lyon,Indoor,Carpet,"$600,000",Pete Sampras,pete-sampras,$,600000.0
1992,75,Vienna,Indoor,Carpet,"$305,000",Petr Korda,petr-korda,$,305000.0
1992,76,Guaruja,Outdoor,Hard,"$155,000",Carsten Arriens,carsten-arriens,$,155000.0
1992,77,ATP Masters Series Stockholm,Indoor,Carpet,"$1,300,000",Goran Ivanisevic,goran-ivanisevic,$,1300000.0
1992,78,Buzios,Outdoor,Hard,"$182,500",Jaime Oncins,jaime-oncins,$,182500.0
1992,79,ATP World Tour Masters 1000 Paris,Indoor,Hard,"$2,165,000",Boris Becker,boris-becker,$,2165000.0
1992,81,Moscow,Indoor,Carpet,"$348,000",Marc Rosset,marc-rosset,$,348000.0
1992,82,Sao Paulo,Outdoor,Hard,"$260,000",Luiz Mattar,luiz-mattar,$,260000.0
1992,83,ATP Tour World Championship,Indoor,Carpet,"$2,500,000",Boris Becker,boris-becker,$,2500000.0
1992,84,ATP Tour World Doubles Championship,Outdoor,Hard,"$1,000,000",,,$,1000000.0
1993,0,Adelaide,Outdoor,Hard,"$182,500",Nicklas Kulti,nicklas-kulti,$,182500.0
1993,1,Doha,Outdoor,Hard,"$475,000",Boris Becker,boris-becker,$,475000.0
1993,2,Kuala Lumpur-1,Outdoor,Hard,"$300,000",Richey Reneberg,richey-reneberg,$,300000.0
1993,3,Auckland,Outdoor,Hard,"$182,500",Alexander Volkov,alexander-volkov,$,182500.0
1993,4,Jakarta,Outdoor,Hard,"$300,000",Michael Chang,michael-chang,$,300000.0
1993,5,Sydney Outdoor,Outdoor,Hard,"$300,000",Pete Sampras,pete-sampras,$,300000.0
1993,6,Australian Open,Outdoor,Hard,"$2,409,105",Jim Courier,jim-courier,$,2409105.0
1993,7,Dubai,Outdoor,Hard,"$1,025,000",Karel Novacek,karel-novacek,$,1025000.0
1993,8,Marseille,Indoor,Hard,"$525,000",Marc Rosset,marc-rosset,$,525000.0
1993,9,San Francisco,Indoor,Hard,"$300,000",Andre Agassi,andre-agassi,$,300000.0
1993,10,Memphis,Indoor,Hard,"$780,000",Jim Courier,jim-courier,$,780000.0
1993,11,Milan,Indoor,Carpet,"$800,000",Boris Becker,boris-becker,$,800000.0
1993,12,Philadelphia,Indoor,Carpet,"$700,000",Mark Woodforde,mark-woodforde,$,700000.0
1993,13,Stuttgart Indoor,Indoor,Carpet,"$2,250,000",Michael Stich,michael-stich,$,2250000.0
1993,14,Mexico City,Outdoor,Clay,"$300,000",Thomas Muster,thomas-muster,$,300000.0
1993,15,Rotterdam,Indoor,Carpet,"$600,000",Anders Jarryd,anders-jarryd,$,600000.0
1993,16,Scottsdale,Outdoor,Hard,"$300,000",Andre Agassi,andre-agassi,$,300000.0
1993,17,Copenhagen,Indoor,Carpet,"$200,000",Andrei Olhovskiy,andrei-olhovskiy,$,200000.0
1993,18,ATP Masters Series Indian Wells,Outdoor,Hard,"$1,650,000",Jim Courier,jim-courier,$,1650000.0
1993,19,Zaragoza,Indoor,Carpet,"$200,000",Karel Novacek,karel-novacek,$,200000.0
1993,20,ATP Masters Series Miami,Outdoor,Hard,"$1,650,000",Pete Sampras,pete-sampras,$,1650000.0
1993,21,Casablanca,Outdoor,Clay,"$200,000",Guillermo Perez-Roldan,guillermo-perez-roldan,$,200000.0
1993,22,Durban,Outdoor,Hard,"$300,000",Aaron Krickstein,aaron-krickstein,$,300000.0
1993,23,Estoril,Outdoor,Clay,"$525,000",Andrei Medvedev,andrei-medvedev,$,525000.0
1993,24,Osaka,Outdoor,Hard,"$500,000",Michael Chang,michael-chang,$,500000.0
1993,25,Barcelona,Outdoor,Clay,"$875,000",Andrei Medvedev,andrei-medvedev,$,875000.0
1993,26,Tokyo Outdoor,Outdoor,Hard,"$1,040,000",Pete Sampras,pete-sampras,$,1040000.0
1993,27,Charlotte,Outdoor,Clay,"$300,000",Horacio De La Pena,horacio-de-la-pena,$,300000.0
1993,28,Hong Kong,Outdoor,Hard,"$300,000",Pete Sampras,pete-sampras,$,300000.0
1993,29,Nice,Outdoor,Clay,"$300,000",Marc-Kevin Goellner,marc-kevin-goellner,$,300000.0
1993,30,ATP Masters Series Monte Carlo,Outdoor,Clay,"$1,650,000",Sergi Bruguera,sergi-bruguera,$,1650000.0
1993,31,Seoul,Outdoor,Hard,"$200,000",Chuck Adams,chuck-adams,$,200000.0
1993,32,Atlanta,Outdoor,Clay,"$300,000",Jacco Eltingh,jacco-eltingh,$,300000.0
1993,33,Madrid,Outdoor,Clay,"$800,000",Stefan Edberg,stefan-edberg,$,800000.0
1993,34,Munich,Outdoor,Clay,"$300,000",Ivan Lendl,ivan-lendl,$,300000.0
1993,35,ATP Masters Series Hamburg,Outdoor,Clay,"$1,700,000",Michael Stich,michael-stich,$,1700000.0
1993,36,Tampa,Outdoor,Clay,"$260,000",Jaime Yzaga,jaime-yzaga,$,260000.0
1993,37,Delray Beach,Outdoor,Hard,"$225,000",Todd Martin,todd-martin,$,225000.0
1993,38,ATP Masters Series Rome,Outdoor,Clay,"$1,750,000",Jim Courier,jim-courier,$,1750000.0
1993,39,Bologna,Outdoor,Clay,"$300,000",Jordi Burillo,jordi-burillo,$,300000.0
1993,40,World Team Cup,Outdoor,Clay,"$1,750,000",Michael Chang,michael-chang,$,1750000.0
1993,41,Roland Garros,Outdoor,Clay,"$4,429,041",Sergi Bruguera,sergi-bruguera,$,4429041.0
1993,42,Florence,Outdoor,Clay,"$300,000",Thomas Muster,thomas-muster,$,300000.0
1993,43,London / Queen's Club,Outdoor,Grass,"$625,000",Michael Stich,michael-stich,$,625000.0
1993,44,Rosmalen,Outdoor,Grass,"$300,000",Arnaud Boetsch,arnaud-boetsch,$,300000.0
1993,45,Genova,Outdoor,Clay,"$300,000",Thomas Muster,thomas-muster,$,300000.0
1993,46,Halle,Outdoor,Grass,"$375,000",Henri Leconte,henri-leconte,$,375000.0
1993,47,Manchester,Outdoor,Grass,"$300,000",Jason Stoltenberg,jason-stoltenberg,$,300000.0
1993,49,Bastad,Outdoor,Clay,"$260,000",Horst Skoff,horst-skoff,$,260000.0
1993,50,Gstaad,Outdoor,Clay,"$400,000",Sergi Bruguera,sergi-bruguera,$,400000.0
1993,51,Newport,Outdoor,Grass,"$200,000",Greg Rusedski,greg-rusedski,$,200000.0
1993,52,Stuttgart Outdoor,Outdoor,Clay,"$1,040,000",Magnus Gustafsson,magnus-gustafsson,$,1040000.0
1993,53,Washington,Outdoor,Hard,"$625,000",Amos Mansdorf,amos-mansdorf,$,625000.0
1993,54,Hilversum,Outdoor,Clay,"$260,000",Carlos Costa,carlos-costa,$,260000.0
1993,55,ATP Masters Series Canada,Outdoor,Hard,"$1,650,000",Mikael Pernfors,mikael-pernfors,$,1650000.0
1993,56,Kitzbuhel,Outdoor,Clay,"$400,000",Thomas Muster,thomas-muster,$,400000.0
1993,57,Los Angeles,Outdoor,Hard,"$300,000",Richard Krajicek,richard-krajicek,$,300000.0
1993,58,Prague,Outdoor,Clay,"$365,000",Sergi Bruguera,sergi-bruguera,$,365000.0
1993,59,ATP Masters Series Cincinnati,Outdoor,Hard,"$1,650,000",Michael Chang,michael-chang,$,1650000.0
1993,60,San Marino,Outdoor,Clay,"$300,000",Thomas Muster,thomas-muster,$,300000.0
1993,61,Indianapolis,Outdoor,Hard,"$1,040,000",Jim Courier,jim-courier,$,1040000.0
1993,62,New Haven,Outdoor,Hard,"$1,040,000",Andrei Medvedev,andrei-medvedev,$,1040000.0
1993,63,Long Island,Outdoor,Hard,"$300,000",Marc Rosset,marc-rosset,$,300000.0
1993,64,Schenectady,Outdoor,Hard,"$200,000",Thomas Enqvist,thomas-enqvist,$,200000.0
1993,65,Umag,Outdoor,Clay,"$400,000",Thomas Muster,thomas-muster,$,400000.0
1993,67,Bordeaux,Outdoor,Hard,"$355,000",Sergi Bruguera,sergi-bruguera,$,355000.0
1993,68,Bucharest,Outdoor,Clay,"$525,000",Goran Ivanisevic,goran-ivanisevic,$,525000.0
1993,69,Basel,Indoor,Hard,"$800,000",Michael Stich,michael-stich,$,800000.0
1993,70,Kuala Lumpur-2,Indoor,Hard,"$300,000",Michael Chang,michael-chang,$,300000.0
1993,71,Palermo,Outdoor,Clay,"$315,000",Thomas Muster,thomas-muster,$,315000.0
1993,72,Athens,Outdoor,Clay,"$200,000",Jordi Arrese,jordi-arrese,$,200000.0
1993,73,Sydney Indoor,Indoor,Hard,"$1,000,000",Jaime Yzaga,jaime-yzaga,$,1000000.0
1993,74,Toulouse,Indoor,Hard,"$400,000",Arnaud Boetsch,arnaud-boetsch,$,400000.0
1993,75,Bolzano,Indoor,Carpet,"$315,000",Jonathan Stark,jonathan-stark,$,315000.0
1993,76,Tel Aviv,Outdoor,Hard,"$200,000",Stefano Pescosolido,stefano-pescosolido,$,200000.0
1993,77,Tokyo Indoor,Indoor,Carpet,"$1,000,000",Ivan Lendl,ivan-lendl,$,1000000.0
1993,78,Beijing,Indoor,Carpet,"$300,000",Michael Chang,michael-chang,$,300000.0
1993,79,Lyon,Indoor,Carpet,"$600,000",Pete Sampras,pete-sampras,$,600000.0
1993,80,Vienna,Indoor,Carpet,"$300,000",Goran Ivanisevic,goran-ivanisevic,$,300000.0
1993,81,Santiago,Outdoor,Clay,"$200,000",Javier Frana,javier-frana,$,200000.0
1993,82,ATP Masters Series Stockholm,Indoor,Carpet,"$1,650,000",Michael Stich,michael-stich,$,1650000.0
1993,83,ATP World Tour Masters 1000 Paris,Indoor,Hard,"$2,165,000",Goran Ivanisevic,goran-ivanisevic,$,2165000.0
1993,84,Sao Paulo,Outdoor,Clay,"$200,000",Alberto Berasategui,alberto-berasategui,$,200000.0
1993,85,Antwerp,Indoor,Carpet,"$1,110,000",Pete Sampras,pete-sampras,$,1110000.0
1993,86,Buenos Aires,Outdoor,Clay,"$300,000",Carlos Costa,carlos-costa,$,300000.0
1993,87,Moscow,Indoor,Carpet,"$350,000",Marc Rosset,marc-rosset,$,350000.0
1993,88,ATP Tour World Championship,Indoor,Carpet,"$2,750,000",Michael Stich,michael-stich,$,2750000.0
1993,89,ATP Tour World Doubles Championship,Indoor,Hard,"$1,200,000",,,$,1200000.0
1994,0,Adelaide,Outdoor,Hard,"$313,750",Yevgeny Kafelnikov,yevgeny-kafelnikov,$,313750.0
1994,1,Doha,Outdoor,Hard,"$525,000",Stefan Edberg,stefan-edberg,$,525000.0
1994,2,Oahu,Outdoor,Hard,"$313,750",Wayne Ferreira,wayne-ferreira,$,313750.0
1994,3,Auckland,Outdoor,Hard,"$313,750",Magnus Gustafsson,magnus-gustafsson,$,313750.0
1994,4,Jakarta,Outdoor,Hard,"$313,750",Michael Chang,michael-chang,$,313750.0
1994,5,Sydney Outdoor,Outdoor,Hard,"$313,750",Pete Sampras,pete-sampras,$,313750.0
1994,7,Dubai,Outdoor,Hard,"$1,038,750",Magnus Gustafsson,magnus-gustafsson,$,1038750.0
1994,8,Marseille,Indoor,Hard,"$538,750",Marc Rosset,marc-rosset,$,538750.0
1994,9,San Jose,Indoor,Hard,"$313,750",Renzo Furlan,renzo-furlan,$,313750.0
1994,10,Memphis,Indoor,Hard,"$800,000",Todd Martin,todd-martin,$,800000.0
1994,11,Milan,Indoor,Carpet,"$813,750",Boris Becker,boris-becker,$,813750.0
1994,12,Philadelphia,Indoor,Carpet,"$713,750",Michael Chang,michael-chang,$,713750.0
1994,13,Stuttgart Indoor,Indoor,Carpet,"$2,250,000",Stefan Edberg,stefan-edberg,$,2250000.0
1994,14,Mexico City,Outdoor,Clay,"$325,000",Thomas Muster,thomas-muster,$,325000.0
1994,15,Rotterdam,Indoor,Carpet,"$600,000",Michael Stich,michael-stich,$,600000.0
1994,16,Scottsdale,Outdoor,Hard,"$313,750",Andre Agassi,andre-agassi,$,313750.0
1994,17,Copenhagen,Indoor,Carpet,"$213,750",Yevgeny Kafelnikov,yevgeny-kafelnikov,$,213750.0
1994,18,ATP Masters Series Indian Wells,Outdoor,Hard,"$1,720,000",Pete Sampras,pete-sampras,$,1720000.0
1994,19,ATP Masters Series Miami,Outdoor,Hard,"$1,875,000",Pete Sampras,pete-sampras,$,1875000.0
1994,20,Zaragoza,Indoor,Carpet,"$225,000",Magnus Larsson,magnus-larsson,$,225000.0
1994,21,Casablanca,Outdoor,Clay,"$213,750",Renzo Furlan,renzo-furlan,$,213750.0
1994,22,Estoril,Outdoor,Clay,"$525,000",Carlos Costa,carlos-costa,$,525000.0
1994,23,Osaka,Outdoor,Hard,"$650,000",Pete Sampras,pete-sampras,$,650000.0
1994,24,Sun City,Outdoor,Hard,"$313,750",Markus Zoecke,markus-zoecke,$,313750.0
1994,25,Barcelona,Outdoor,Clay,"$900,000",Richard Krajicek,richard-krajicek,$,900000.0
1994,26,Tokyo Outdoor,Outdoor,Hard,"$1,053,750",Pete Sampras,pete-sampras,$,1053750.0
1994,27,Birmingham,Outdoor,Clay,"$313,750",Jason Stoltenberg,jason-stoltenberg,$,313750.0
1994,28,Hong Kong,Outdoor,Hard,"$320,000",Michael Chang,michael-chang,$,320000.0
